"NomBan","NomAlb","NomGen","Estrellas"
"Raven","Wiped Out","Heavy","0"
"Raven","Wiped Out","NWOBHM","2"
"Raven","Wiped Out","Speed","0"
"Rhapsody","Dawn of Victory","Neoclassical","0"
"Rhapsody","Dawn of Victory","Power","2"
"Rhapsody","Dawn of Victory","SW-Power","2"
"Rhapsody","Dawn of Victory","Symphonic","3"
"Rhapsody","Legendary Tales","Neoclassical","0"
"Rhapsody","Legendary Tales","Power","1"
"Rhapsody","Legendary Tales","SW-Power","1"
"Rhapsody","Legendary Tales","Symphonic","1"
"Rhapsody","Power of the Dragonflame","Neoclassical","0"
"Rhapsody","Power of the Dragonflame","Power","3"
"Rhapsody","Power of the Dragonflame","SW-Power","3"
"Rhapsody","Power of the Dragonflame","Symphonic","0"
"Rhapsody","Rain of a Thousand Flames","Neoclassical","0"
"Rhapsody","Rain of a Thousand Flames","Power","0"
"Rhapsody","Rain of a Thousand Flames","SW-Power","0"
"Rhapsody","Rain of a Thousand Flames","Symphonic","0"
"Rhapsody","Symphony of Enchanted Lands I","Neoclassical","0"
"Rhapsody","Symphony of Enchanted Lands I","Power","2"
"Rhapsody","Symphony of Enchanted Lands I","SW-Power","2"
"Rhapsody","Symphony of Enchanted Lands I","Symphonic","4"
"Rhapsody of Fire","Symphony of Enchanted Lands II","Neoclassical","0"
"Rhapsody of Fire","Symphony of Enchanted Lands II","Power","0"
"Rhapsody of Fire","Symphony of Enchanted Lands II","SW-Power","0"
"Rhapsody of Fire","Symphony of Enchanted Lands II","Symphonic","0"
"Rhapsody of Fire","The Frozen Tears of Angels","Neoclassical","0"
"Rhapsody of Fire","The Frozen Tears of Angels","Power","0"
"Rhapsody of Fire","The Frozen Tears of Angels","SW-Power","0"
"Rhapsody of Fire","The Frozen Tears of Angels","Symphonic","0"
"Riot","Fire Down Under","Hard","0"
"Riot","Fire Down Under","Heavy","0"
"Riot","Fire Down Under","Speed","0"
"Riot","Narita","Hard","0"
"Riot","Narita","Heavy","0"
"Riot","Rock City","Hard","0"
"Riot","Rock City","Heavy","0"
"Riot","Thundersteel","FW-Power","1"
"Riot","Thundersteel","Heavy","1"
"Riot","Thundersteel","Power","1"
"Riot","Thundersteel","Speed","1"
"Riot","Unleash the Fire","Heavy","0"
"Riot","Unleash the Fire","Power","0"
"Riot","Unleash the Fire","Speed","0"
"Rob Zombie","Hellbilly Deluxe","Heavy","0"
"Rob Zombie","Hellbilly Deluxe","Industrial","4"
"Rob Zombie","Hellbilly Deluxe","Shock","0"
"Rob Zombie","Hellbilly Deluxe 2","Alternative","0"
"Rob Zombie","Hellbilly Deluxe 2","Heavy","0"
"Rob Zombie","Hellbilly Deluxe 2","Industrial","0"
"Rob Zombie","House of 1000 Corpses","Alternative","0"
"Rob Zombie","House of 1000 Corpses","Heavy","0"
"Rob Zombie","House of 1000 Corpses","Industrial","0"
"Rob Zombie","The Sinister Urge","Alternative","0"
"Rob Zombie","The Sinister Urge","Heavy","0"
"Rob Zombie","The Sinister Urge","Industrial","1"
"Rob Zombie","Venomous Rat Regeneration Vendor","Alternative","0"
"Rob Zombie","Venomous Rat Regeneration Vendor","Heavy","0"
"Rob Zombie","Venomous Rat Regeneration Vendor","Industrial","0"
"Rotting Christ","A Dead Poem","Black.","0"
"Rotting Christ","A Dead Poem","Gothic","2"
"Rotting Christ","Aealo","Black.","0"
"Rotting Christ","Kata Ton Daimona Eaytoy","Black-Melodic","1"
"Rotting Christ","Non Serviam","Black.","0"
"Rotting Christ","Non Serviam","Extreme","0"
"Rotting Christ","Rituals","Black-Melodic","0"
"Rotting Christ","Sanctus Diavolos","Black.","0"
"Rotting Christ","Sanctus Diavolos","Extreme","0"
"Rotting Christ","Theogonia","Black.","0"
"Rotting Christ","Thy Mighty Contract","Black.","2"
"Rotting Christ","Thy Mighty Contract","Extreme","0"
"Rotting Christ","Triarchy of the Lost Lovers","Black.","0"
"Rotting Christ","Triarchy of the Lost Lovers","Gothic","2"
"Running Wild","Black Hand Inn","FW-Power","0"
"Running Wild","Black Hand Inn","Heavy","0"
"Running Wild","Black Hand Inn","Power","0"
"Running Wild","Blazon Stone","FW-Power","0"
"Running Wild","Blazon Stone","Heavy","0"
"Running Wild","Blazon Stone","Power","0"
"Running Wild","Death or Glory","FW-Power","1"
"Running Wild","Death or Glory","Heavy","0"
"Running Wild","Death or Glory","Power","1"
"Running Wild","Gates to Purgatory","Heavy","0"
"Running Wild","Gates to Purgatory","Speed","4"
"Running Wild","Pile of Skulls","FW-Power","0"
"Running Wild","Pile of Skulls","Heavy","0"
"Running Wild","Pile of Skulls","Power","0"
"Running Wild","Port Royal","FW-Power","0"
"Running Wild","Port Royal","Heavy","0"
"Running Wild","Port Royal","Power","0"
"Running Wild","The Brotherhood","FW-Power","0"
"Running Wild","The Brotherhood","Heavy","0"
"Running Wild","The Brotherhood","Power","0"
"Running Wild","The Rivalry","FW-Power","0"
"Running Wild","The Rivalry","Heavy","0"
"Running Wild","The Rivalry","Power","0"
"Running Wild","Under Jolly Roger","FW-Power","0"
"Running Wild","Under Jolly Roger","Heavy","0"
"Running Wild","Under Jolly Roger","Power","0"
"Rush","2112","_Progressive","0"
"Rush","2112","Hard","0"
"Rush","2112","Heavy","0"
"Rush","A Farewell to Kings","_Progressive","0"
"Rush","Fly by Night","_Progressive","0"
"Rush","Fly by Night","Hard","0"
"Rush","Fly by Night","Heavy","0"
"Rush","Hemispheres","_Progressive","0"
"Rush","Hemispheres","Hard","0"
"Rush","Hold Your Fire","New Wave","0"
"Rush","Hold Your Fire","Progressive","0"
"Rush","Hold Your Fire","Synth","0"
"Rush","Moving Pictures","_Progressive","0"
"Rush","Moving Pictures","Hard","1"
"Rush","Permanent Waves","_Progressive","0"
"Rush","Permanent Waves","Hard","0"
"Rush","Rush","Blues","0"
"Rush","Rush","Hard","0"
"Rush","Rush","Heavy","0"
"Rush","Signals","_Progressive","0"
"Rush","Signals","New Wave","0"
"Rush","Signals","Synth","0"
"Sabaton","Attero Dominatus","Heavy","0"
"Sabaton","Attero Dominatus","Power","0"
"Sabaton","Biskmarck EP","Heavy","0"
"Sabaton","Biskmarck EP","Power","0"
"Sabaton","Carolus Rex","Heavy","0"
"Sabaton","Carolus Rex","Power","0"
"Sabaton","Coat of Arms","Heavy","0"
"Sabaton","Coat of Arms","Power","0"
"Sabaton","Heroes","Heavy","0"
"Sabaton","Heroes","Power","1"
"Sabaton","Primo Victoria","Heavy","0"
"Sabaton","Primo Victoria","Power","0"
"Sabaton","The Art of War","Heavy","1"
"Sabaton","The Art of War","Power","1"
"Sabaton","The Great War","Heavy","0"
"Sabaton","The Great War","Power","1"
"Sabaton","The Last Stand","Heavy","1"
"Sabaton","The Last Stand","Power","1"
"Saint Vitus","Born Too Late","Doom","4"
"Saint Vitus","Born Too Late","Stoner","4"
"Saint Vitus","Die Healing","Doom","0"
"Saint Vitus","Hallow's Victim","Doom","0"
"Saint Vitus","Saint Vitus","Doom","3"
"Saint Vitus","V","Doom","0"
"Satyricon","Dark Medieval Times","Black.","3"
"Satyricon","Dark Medieval Times","Extreme","1"
"Satyricon","Deep Calleth Upon Deep","Black.","0"
"Satyricon","Deep Calleth Upon Deep","Heavy","0"
"Satyricon","Deep Calleth Upon Deep","Rock 'n' Roll","0"
"Satyricon","Nemesis Divina","Black.","4"
"Satyricon","Nemesis Divina","Extreme","1"
"Satyricon","Now, Diabolical","Black.","1"
"Satyricon","Now, Diabolical","Heavy","0"
"Satyricon","Satyricon","Black.","0"
"Satyricon","Satyricon","Heavy","0"
"Satyricon","The Age of Nero","Black.","0"
"Satyricon","The Age of Nero","Rock 'n' Roll","0"
"Satyricon","Volcano","Black.","0"
"Satyricon","Volcano","Heavy","0"
"Savatage","Dead Winter Dead","Heavy","0"
"Savatage","Dead Winter Dead","Progressive","0"
"Savatage","Dead Winter Dead","Symphonic","0"
"Savatage","Edge of Thorns","FW-Power","0"
"Savatage","Edge of Thorns","Heavy","0"
"Savatage","Edge of Thorns","Power","0"
"Savatage","Edge of Thorns","Progressive","0"
"Savatage","Gutter Ballet","FW-Power","0"
"Savatage","Gutter Ballet","Heavy","0"
"Savatage","Gutter Ballet","Power","0"
"Savatage","Gutter Ballet","Progressive","0"
"Savatage","Hall of the Mountain King","FW-Power","2"
"Savatage","Hall of the Mountain King","Heavy","1"
"Savatage","Hall of the Mountain King","Power","2"
"Savatage","Hall of the Mountain King","Progressive","0"
"Savatage","Handful of Rain","Heavy","0"
"Savatage","Handful of Rain","Progressive","0"
"Savatage","Poets and Madmen","Heavy","0"
"Savatage","Poets and Madmen","Progressive","0"
"Savatage","Sirens","FW-Power","0"
"Savatage","Sirens","Heavy","0"
"Savatage","Sirens","Power","0"
"Savatage","Sirens","Speed","0"
"Savatage","Streets: A Rock Opera","Heavy","0"
"Savatage","Streets: A Rock Opera","Progressive","0"
"Saxon","Crusader","Heavy","0"
"Saxon","Crusader","NWOBHM","0"
"Saxon","Denim and Leather","Heavy","0"
"Saxon","Denim and Leather","NWOBHM","3"
"Saxon","Destiny","Glam","0"
"Saxon","Destiny","Hard","0"
"Saxon","Innocence is No Excuse","Heavy","0"
"Saxon","Strong Arm of the Law","Heavy","0"
"Saxon","Strong Arm of the Law","NWOBHM","4"
"Saxon","Wheels of Steel","Heavy","0"
"Saxon","Wheels of Steel","NWOBHM","5"
"Scorpions","Animal Magnetism","Hard","0"
"Scorpions","Animal Magnetism","Heavy","0"
"Scorpions","Blackout","Hard","1"
"Scorpions","Blackout","Heavy","1"
"Scorpions","Crazy World","Hard","0"
"Scorpions","Crazy World","Heavy","0"
"Scorpions","Love at First Sting","Glam","3"
"Scorpions","Love at First Sting","Hard","1"
"Scorpions","Love at First Sting","Heavy","1"
"Scorpions","Lovedrive","Hard","0"
"Scorpions","Lovedrive","Heavy","0"
"Seether","Disclaimer","Alternative","1"
"Seether","Disclaimer","Post-Grunge","0"
"Seether","Disclaimer II","Alternative","0"
"Seether","Disclaimer II","Post-Grunge","0"
"Seether","Finding Beauty in Negative Spaces","Alternative","1"
"Seether","Finding Beauty in Negative Spaces","Hard","0"
"Seether","Finding Beauty in Negative Spaces","Post-Grunge","0"
"Seether","Holding onto Strings Better Left to Fray","Alternative","0"
"Seether","Holding onto Strings Better Left to Fray","Hard","0"
"Seether","Holding onto Strings Better Left to Fray","Post-Grunge","0"
"Seether","Isolate and Medicate","Alternative","0"
"Seether","Isolate and Medicate","Hard","0"
"Seether","Isolate and Medicate","Post-Grunge","0"
"Seether","Karma and Effect","Alternative","0"
"Seether","Karma and Effect","Post-Grunge","0"
"Septicflesh","Codex Omega","Death.","0"
"Septicflesh","Codex Omega","Extreme","0"
"Septicflesh","Codex Omega","Symphonic","0"
"Septicflesh","Communion","Death.","1"
"Septicflesh","Communion","Extreme","2"
"Septicflesh","Communion","Gothic","0"
"Septicflesh","Communion","Symphonic","0"
"Septicflesh","The Great Mass","Death.","0"
"Septicflesh","The Great Mass","Extreme","2"
"Septicflesh","The Great Mass","Symphonic","4"
"Septicflesh","Titan","Death.","0"
"Septicflesh","Titan","Extreme","0"
"Septicflesh","Titan","Symphonic","0"
"Sepultura","Arise","Death.","0"
"Sepultura","Arise","Extreme","2"
"Sepultura","Arise","Thrash.","3"
"Sepultura","Beneath the Remains","Death.","2"
"Sepultura","Beneath the Remains","Extreme","3"
"Sepultura","Beneath the Remains","Thrash.","4"
"Sepultura","Chaos A.D.","Death.","0"
"Sepultura","Chaos A.D.","Groove","5"
"Sepultura","Chaos A.D.","Thrash.","0"
"Sepultura","Morbid Visions","Black.","0"
"Sepultura","Morbid Visions","Death.","0"
"Sepultura","Morbid Visions","Extreme","0"
"Sepultura","Morbid Visions","Thrash.","0"
"Sepultura","Roots","Death.","0"
"Sepultura","Roots","Groove","5"
"Sepultura","Roots","Nu","3"
"Shadows Fall","Deadworld EP","Death-Melodic","0"
"Shadows Fall","Deadworld EP","Metalcore","0"
"Shadows Fall","Fallout from the War","Metalcore","0"
"Shadows Fall","Fallout from the War","Thrash.","0"
"Shadows Fall","The Art of Balance","Metalcore","0"
"Shadows Fall","The Art of Balance","Thrash.","0"
"Shadows Fall","The War Within","Metalcore","2"
"Shadows Fall","The War Within","Thrash.","0"
"Shadows Fall","Threads of Life","Metalcore","0"
"Shadows Fall","Threads of Life","Thrash.","0"
"Sirenia","An Elixir for Existence","Death.","0"
"Sirenia","An Elixir for Existence","Doom","0"
"Sirenia","An Elixir for Existence","Gothic","2"
"Sirenia","An Elixir for Existence","Symphonic","0"
"Sirenia","At Sixes and Sevens","Death.","0"
"Sirenia","At Sixes and Sevens","Doom","0"
"Sirenia","At Sixes and Sevens","Gothic","4"
"Sirenia","At Sixes and Sevens","Symphonic","1"
"Sirenia","Dim Days of Dolor","Doom","0"
"Sirenia","Dim Days of Dolor","Gothic","0"
"Sirenia","Dim Days of Dolor","Symphonic","0"
"Sirenia","Nine Destinies and a Downfall","Gothic","1"
"Sirenia","Nine Destinies and a Downfall","Symphonic","1"
"Sirenia","Perils of the Deep Blue","Doom","0"
"Sirenia","Perils of the Deep Blue","Gothic","0"
"Sirenia","Perils of the Deep Blue","Symphonic","0"
"Sirenia","The 13th Floor","Gothic","0"
"Sirenia","The 13th Floor","Symphonic","0"
"Sirenia","The Enigma of Life","Gothic","0"
"Sirenia","The Enigma of Life","Symphonic","0"
"Skid Row","Skid Row","Glam","5"
"Skid Row","Skid Row","Hard","0"
"Skid Row","Skid Row","Heavy","0"
"Skid Row","Skid Row","Sleaze","0"
"Skid Row","Slave to the Grind","Glam","0"
"Skid Row","Slave to the Grind","Heavy","0"
"Skid Row","Subhuman Race","Hard","0"
"Skid Row","Subhuman Race","Heavy","0"
"Skillet","Awake","Alternative","1"
"Skillet","Awake","Christian","0"
"Skillet","Awake","Hard","0"
"Skillet","Comatose","Alternative","1"
"Skillet","Comatose","Christian","0"
"Skillet","Comatose","Rock","0"
"Skillet","Rise","Alternative","0"
"Skillet","Rise","Christian","0"
"Skillet","Rise","Hard","0"
"Skillet","Unleashed","Alternative","0"
"Skillet","Unleashed","Christian","0"
"Skillet","Unleashed","Hard","0"
"Skyclad","A Burnt Offering for the Bone Idol","Folk","0"
"Skyclad","A Burnt Offering for the Bone Idol","Thrash.","0"
"Skyclad","A Semblance of Normality","Folk","1"
"Skyclad","In the... All Together","Folk","0"
"Skyclad","Irrational Anthems","Folk","3"
"Skyclad","Jonah's Ark","Folk","0"
"Skyclad","Oui Avant-garde á Chance","Folk","0"
"Skyclad","Prince of the Poverty Line","Folk","3"
"Skyclad","The Silent Whales of Lunar Sea","Folk","0"
"Skyclad","The Wayward Sons of Mother Earth","Folk","2"
"Skyclad","The Wayward Sons of Mother Earth","Thrash.","0"
"Slayer","God Hates Us All","Nu","0"
"Slayer","God Hates Us All","Thrash.","1"
"Slayer","Haunting the Chapel","Extreme","0"
"Slayer","Haunting the Chapel","Thrash.","0"
"Slayer","Hell Awaits","Extreme","2"
"Slayer","Hell Awaits","Thrash.","4"
"Slayer","Reign in Blood","Extreme","5"
"Slayer","Reign in Blood","Speed","3"
"Slayer","Reign in Blood","Thrash.","5"
"Slayer","Repentless","Thrash.","1"
"Slayer","Seasons in the Abyss","Extreme","3"
"Slayer","Seasons in the Abyss","Thrash.","4"
"Slayer","Show no Mercy","Extreme","4"
"Slayer","Show no Mercy","Speed","5"
"Slayer","Show no Mercy","Thrash.","1"
"Slayer","South of Heaven","Extreme","0"
"Slayer","South of Heaven","Thrash.","3"
"Slayer","World Painted Blood","Thrash.","0"
"Sleep","Dopesmoker","Doom","5"
"Sleep","Dopesmoker","Stoner","5"
"Sleep","Sleep's Holy Mountain","Doom","4"
"Sleep","Sleep's Holy Mountain","Stoner","5"
"Sleep","The Sciences","Doom","1"
"Sleep","The Sciences","Stoner","3"
"Slipknot","5: The Gray Chapter","Alternative","0"
"Slipknot","5: The Gray Chapter","Heavy","0"
"Slipknot","5: The Gray Chapter","Nu","0"
"Slipknot","All Hope Is Gone","Alternative","3"
"Slipknot","All Hope Is Gone","Groove","2"
"Slipknot","All Hope Is Gone","Nu","0"
"Slipknot","Iowa","Alternative","2"
"Slipknot","Iowa","Groove","0"
"Slipknot","Iowa","Nu","5"
"Slipknot","Slipknot","Alternative","2"
"Slipknot","Slipknot","Nu","5"
"Slipknot","Vol. 3: The Subliminal Verses","Alternative","3"
"Slipknot","Vol. 3: The Subliminal Verses","Nu","2"
"Sodom","Agent Orange","Extreme","2"
"Sodom","Agent Orange","Thrash.","4"
"Sodom","Code Red","Thrash.","0"
"Sodom","M-16","Heavy","0"
"Sodom","M-16","Thrash.","1"
"Sodom","Persecution Mania","Black.","0"
"Sodom","Persecution Mania","Extreme","1"
"Sodom","Persecution Mania","Thrash.","0"
"Sodom","Sodom","Thrash.","0"
"SOiL","Redefine","Alternative","1"
"SOiL","Redefine","Hard","0"
"SOiL","Redefine","Nu","0"
"SOiL","Redefine","Post-Grunge","0"
"SOiL","Scars","Alternative","1"
"SOiL","Scars","Hard","0"
"SOiL","Scars","Nu","0"
"SOiL","Scars","Post-Grunge","0"
"SOiL","Whole","Alternative","0"
"SOiL","Whole","Hard","0"
"SOiL","Whole","Nu","0"
"Soilwork","Figure Number Five","Alternative","1"
"Soilwork","Figure Number Five","Death-Melodic","1"
"Soilwork","Natural Born Caos","Alternative","0"
"Soilwork","Natural Born Caos","Death-Melodic","2"
"Soilwork","Stabbing the Drama","Alternative","1"
"Soilwork","Stabbing the Drama","Death-Melodic","1"
"Soilwork","Stabbing the Drama","Metalcore","1"
"Soilwork","The Chainheart Machine","Death-Melodic","3"
"Soilwork","The Living Infinite","Death-Melodic","3"
"Soilwork","The Panic Broadcast","Alternative","0"
"Soilwork","The Panic Broadcast","Death-Melodic","0"
"Soilwork","The Panic Broadcast","Metalcore","0"
"Soilwork","Verkligheten","Death-Melodic","0"
"Sonata Arctica","Ecliptica","Power","4"
"Sonata Arctica","Ecliptica","SW-Power","4"
"Sonata Arctica","Reckoning Night","Power","1"
"Sonata Arctica","Reckoning Night","SW-Power","0"
"Sonata Arctica","Reckoning Night","Symphonic","0"
"Sonata Arctica","Silence","Power","1"
"Sonata Arctica","Silence","SW-Power","1"
"Sonata Arctica","Unia","Power","0"
"Sonata Arctica","Unia","Progressive","0"
"Sonata Arctica","Unia","SW-Power","0"
"Sonata Arctica","Winterheart's Guild","Power","0"
"Sonata Arctica","Winterheart's Guild","SW-Power","0"
"Sonata Arctica","Winterheart's Guild","Symphonic","0"
"Soulfly","3","Alternative","0"
"Soulfly","3","Groove","0"
"Soulfly","3","Nu","0"
"Soulfly","Archangel","Death.","0"
"Soulfly","Archangel","Groove","0"
"Soulfly","Archangel","Thrash.","0"
"Soulfly","Conquer","Death.","0"
"Soulfly","Conquer","Groove","2"
"Soulfly","Conquer","Thrash.","0"
"Soulfly","Dark Ages","Death.","0"
"Soulfly","Dark Ages","Groove","4"
"Soulfly","Dark Ages","Thrash.","0"
"Soulfly","Enslaved","Death.","0"
"Soulfly","Enslaved","Groove","2"
"Soulfly","Enslaved","Thrash.","0"
"Soulfly","Omen","Death.","0"
"Soulfly","Omen","Groove","0"
"Soulfly","Omen","Thrash.","0"
"Soulfly","Primitive","Groove","1"
"Soulfly","Primitive","Nu","1"
"Soulfly","Prophecy","Death.","0"
"Soulfly","Prophecy","Groove","2"
"Soulfly","Prophecy","Thrash.","0"
"Soulfly","Ritual","Death.","0"
"Soulfly","Ritual","Groove","2"
"Soulfly","Ritual","Thrash.","0"
"Soulfly","Soulfly","Groove","2"
"Soulfly","Soulfly","Nu","2"
"Static-X","Cannibal","Alternative","0"
"Static-X","Cannibal","Groove","0"
"Static-X","Cannibal","Industrial","0"
"Static-X","Machine","Alternative","0"
"Static-X","Machine","Industrial","3"
"Static-X","Machine","Nu","0"
"Static-X","Shadow Zone","Alternative","0"
"Static-X","Shadow Zone","Industrial","0"
"Static-X","Shadow Zone","Nu","0"
"Static-X","Start a War","Alternative","0"
"Static-X","Start a War","Industrial","0"
"Static-X","Start a War","Nu","0"
"Static-X","Wisconsin Death Trip","Industrial","4"
"Static-X","Wisconsin Death Trip","Nu","3"
"Steel Panther","All You Can Eat","Comedy","0"
"Steel Panther","All You Can Eat","Glam","0"
"Steel Panther","All You Can Eat","Hard","0"
"Steel Panther","All You Can Eat","Heavy","0"
"Steel Panther","Balls Out","Comedy","0"
"Steel Panther","Balls Out","Glam","0"
"Steel Panther","Balls Out","Hard","0"
"Steel Panther","Balls Out","Heavy","0"
"Steel Panther","Feel the Steel","Comedy","0"
"Steel Panther","Feel the Steel","Glam","2"
"Steel Panther","Feel the Steel","Hard","1"
"Steel Panther","Feel the Steel","Heavy","0"
"Steppenwolf","At Your Birthday Party","Blues","0"
"Steppenwolf","At Your Birthday Party","Hard","1"
"Steppenwolf","At Your Birthday Party","Psychedelic","0"
"Steppenwolf","For Ladies Only","Hard","0"
"Steppenwolf","For Ladies Only","Psychedelic","0"
"Steppenwolf","For Ladies Only","Rock","0"
"Steppenwolf","Gold: Their Great Hits","Blues","0"
"Steppenwolf","Gold: Their Great Hits","Hard","0"
"Steppenwolf","Gold: Their Great Hits","Psychedelic","0"
"Steppenwolf","Monster","Blues","0"
"Steppenwolf","Monster","Hard","0"
"Steppenwolf","Monster","Psychedelic","0"
"Steppenwolf","Steppenwolf","Blues","0"
"Steppenwolf","Steppenwolf","Hard","0"
"Steppenwolf","Steppenwolf","Proto-Metal","1"
"Steppenwolf","Steppenwolf","Psychedelic","0"
"Steppenwolf","Steppenwolf 7","Blues","0"
"Steppenwolf","Steppenwolf 7","Hard","0"
"Steppenwolf","Steppenwolf 7","Psychedelic","0"
"Steppenwolf","The Second","Blues","0"
"Steppenwolf","The Second","Hard","0"
"Steppenwolf","The Second","Proto-Metal","0"
"Steppenwolf","The Second","Psychedelic","0"
"Stone Sour","Audio Secrecy","Alternative","0"
"Stone Sour","Audio Secrecy","Heavy","0"
"Stone Sour","Audio Secrecy","Post-Grunge","0"
"Stone Sour","Come Whatever May","Alternative","1"
"Stone Sour","Come Whatever May","Heavy","0"
"Stone Sour","Come Whatever May","Post-Grunge","0"
"Stone Sour","House of Gold & Bones – Part 1","Alternative","0"
"Stone Sour","House of Gold & Bones – Part 1","Hard","0"
"Stone Sour","House of Gold & Bones – Part 1","Heavy","0"
"Stone Sour","House of Gold & Bones – Part 1","Post-Grunge","0"
"Stone Sour","House of Gold & Bones – Part 2","Alternative","0"
"Stone Sour","House of Gold & Bones – Part 2","Hard","0"
"Stone Sour","House of Gold & Bones – Part 2","Heavy","0"
"Stone Sour","House of Gold & Bones – Part 2","Post-Grunge","0"
"Stone Sour","Stone Sour","Alternative","1"
"Stone Sour","Stone Sour","Post-Grunge","0"
"Strapping Young Lad","Alien","Extreme","1"
"Strapping Young Lad","Alien","Industrial","4"
"Strapping Young Lad","Alien","Progressive","0"
"Strapping Young Lad","Alien","Thrash.","0"
"Strapping Young Lad","City","Death.","0"
"Strapping Young Lad","City","Industrial","5"
"Strapping Young Lad","City","Thrash.","0"
"Strapping Young Lad","Heavy as a Really Heavy Thing","Death.","0"
"Strapping Young Lad","Heavy as a Really Heavy Thing","Industrial","0"
"Strapping Young Lad","Heavy as a Really Heavy Thing","Thrash.","0"
"Strapping Young Lad","Strapping Young Lad","Death.","0"
"Strapping Young Lad","Strapping Young Lad","Groove","0"
"Strapping Young Lad","Strapping Young Lad","Industrial","2"
"Strapping Young Lad","Strapping Young Lad","Thrash.","0"
"Strapping Young Lad","The New Black","Extreme","1"
"Strapping Young Lad","The New Black","Industrial","3"
"Strapping Young Lad","The New Black","Progressive","0"
"Stratovarius","Destiny","Neoclassical","0"
"Stratovarius","Destiny","Power","1"
"Stratovarius","Destiny","SW-Power","0"
"Stratovarius","Destiny","Symphonic","0"
"Stratovarius","Elements Pt. 1","Neoclassical","0"
"Stratovarius","Elements Pt. 1","Power","0"
"Stratovarius","Elements Pt. 1","SW-Power","0"
"Stratovarius","Elements Pt. 1","Symphonic","0"
"Stratovarius","Episode","Neoclassical","0"
"Stratovarius","Episode","Power","1"
"Stratovarius","Episode","SW-Power","1"
"Stratovarius","Infinite","Power","2"
"Stratovarius","Infinite","SW-Power","0"
"Stratovarius","Infinite","Symphonic","0"
"Stratovarius","Nemesis","Power","0"
"Stratovarius","Nemesis","SW-Power","0"
"Stratovarius","Nemesis","Symphonic","0"
"Stratovarius","Visions","Neoclassical","0"
"Stratovarius","Visions","Power","5"
"Stratovarius","Visions","SW-Power","5"
"Stratovarius","Visions","Symphonic","0"
"Stryper","Fallen","Christian","0"
"Stryper","Fallen","Glam","0"
"Stryper","Fallen","Heavy","0"
"Stryper","In God We Trust","Christian","0"
"Stryper","In God We Trust","Glam","0"
"Stryper","In God We Trust","Heavy","0"
"Stryper","Soldiers Under Command","Christian","0"
"Stryper","Soldiers Under Command","Glam","0"
"Stryper","Soldiers Under Command","Heavy","0"
"Stryper","To Hell with the Devil","Christian","0"
"Stryper","To Hell with the Devil","Glam","2"
"Stryper","To Hell with the Devil","Heavy","0"
"Suffocation","...Of the Dark Light","Death-Tech","0"
"Suffocation","...Of the Dark Light","Extreme","0"
"Suffocation","Breeding the Spawn","Death-Brutal","0"
"Suffocation","Breeding the Spawn","Death-Tech","0"
"Suffocation","Breeding the Spawn","Death.","0"
"Suffocation","Breeding the Spawn","Extreme","0"
"Suffocation","Despise the Sun","Death-Brutal","0"
"Suffocation","Despise the Sun","Death-Tech","0"
"Suffocation","Despise the Sun","Death.","0"
"Suffocation","Despise the Sun","Extreme","0"
"Suffocation","Despise the Sun","Grindcore","0"
"Suffocation","Effigy of the Forgotten","Death-Brutal","0"
"Suffocation","Effigy of the Forgotten","Death-Tech","3"
"Suffocation","Effigy of the Forgotten","Death.","4"
"Suffocation","Effigy of the Forgotten","Extreme","2"
"Suffocation","Pierced from Within","Death-Brutal","0"
"Suffocation","Pierced from Within","Death-Tech","2"
"Suffocation","Pierced from Within","Death.","4"
"Suffocation","Pierced from Within","Extreme","3"
"Suffocation","Pinnacle of Bedlam","Death-Brutal","0"
"Suffocation","Pinnacle of Bedlam","Death-Tech","0"
"Suffocation","Pinnacle of Bedlam","Death.","0"
"Suffocation","Pinnacle of Bedlam","Extreme","0"
"Suffocation","Suffocation","Death-Brutal","0"
"Suffocation","Suffocation","Death-Tech","0"
"Suffocation","Suffocation","Death.","0"
"Suicidal Tendencies","Freedumb","Hardcore Punk","0"
"Suicidal Tendencies","Freedumb","Skate Punk","0"
"Suicidal Tendencies","How Will I Laugh Tomorrow When I Can't Even Smile Today","Thrash-Crossover","5"
"Suicidal Tendencies","How Will I Laugh Tomorrow When I Can't Even Smile Today","Thrash.","0"
"Suicidal Tendencies","Join the Army","Hardcore Punk","0"
"Suicidal Tendencies","Join the Army","Thrash-Crossover","2"
"Suicidal Tendencies","Lights... Camera... Revolution!","Funk","0"
"Suicidal Tendencies","Lights... Camera... Revolution!","Thrash-Crossover","5"
"Suicidal Tendencies","Lights... Camera... Revolution!","Thrash.","0"
"Suicidal Tendencies","Suicidal Tendencies","Hardcore Punk","1"
"Suicidal Tendencies","Suicidal Tendencies","Skate Punk","0"
"Suicidal Tendencies","Suicidal Tendencies","Thrash-Crossover","3"
"Suicidal Tendencies","The Art of Rebellion","Alternative","0"
"Suicidal Tendencies","The Art of Rebellion","Funk","0"
"Suicidal Tendencies","The Art of Rebellion","Thrash-Crossover","0"
"Suicidal Tendencies","The Art of Rebellion","Thrash.","0"
"Suicide Silence","No Time to Bleed","Death-Core","4"
"Suicide Silence","The Black Crown","Death-Core","3"
"Suicide Silence","The Black Crown","Groove","0"
"Suicide Silence","The Cleansing","Death-Core","5"
"Suicide Silence","The Cleansing","Metalcore","0"
